curve_uid,panel_uid,source_record_id,source_doi,source_doi_url,paper_title,figure_id,panel_id,curve_index,curve_id,catalyst_name,condition_name,curve_label_current_response,condition_label_current_response,publication_curve_label,publication_condition_label,stroke_color,line_style,marker_style,visible_segment_status,sampled_point_count,publication_included_curve,publication_analysis_bucket,source_usable_for_normalization_publication,enrich_reaction_type,enrich_electrolyte_regime,enrich_electrolyte_identity,enrich_reference_scale,enrich_ir_compensation_status,enrich_measurement_configuration,enrich_curve_family,enrich_current_normalization_basis,enrich_reported_material_name,enrich_catalyst_role,enrich_material_class,enrich_active_elements,enrich_support_material,enrich_substrate_material,enrich_structural_motif,enrich_contains_pgm,enrich_bimetallic_flag,normalization_status_current,source_usable_for_normalization_current,normalized_point_count_current,x_min_current,x_max_current,y_min_current,y_max_current,x_axis_label_current,x_axis_units_current,y_axis_label_current,y_axis_units_current,x_axis_type_current,y_axis_type_current,overlay_red_flagged_point_count_current,overlay_red_manual_review_required_current
batch2/case129/figure_4__panel_a/curve_3,batch2/case129/figure_4__panel_a,batch2/case129,10.1002/adfm.202103732,https://doi.org/10.1002/adfm.202103732,CoMo2S4 with Superior Conductivity for Electrocatalytic Hydrogen Evolution: Elucidating the Key Role of Co,figure_4,a,3,curve_3,CoMo2S4 after HCl (5%) shielding,after HCl (5%) shielding,CoMo2S4 after HCl (5%) shielding,after HCl (5%) shielding,CoMo2S4 after HCl (5%) shielding,after HCl (5%) shielding,dark blue,dashed,no markers,partial,16,yes,primary_main_HER,no,HER,alkaline,1 M NaOH,RHE,yes,three_electrode_half_cell,lsv,geometric_area,CoMo2S4 after HCl (5%) shielding,other,sulfide,"[""Co"", ""Mo"", ""S""]",,carbon cloth,nanosheet,False,True,completed,no,16,-0.20604395604395603,-0.04395604395604396,-99.10576626580327,-12.33425840271353,Potential,V vs. RHE,Current Density,mA cm^-2,linear,linear,,
batch2/case129/figure_5__panel_a/curve_1layer_como2s4,batch2/case129/figure_5__panel_a,batch2/case129,10.1002/adfm.202103732,https://doi.org/10.1002/adfm.202103732,CoMo2S4 with Superior Conductivity for Electrocatalytic Hydrogen Evolution: Elucidating the Key Role of Co,figure_5,a,1,curve_1layer_como2s4,1 Layer CoMo2S4,1 Layer,1 Layer CoMo2S4,1 Layer,1 Layer CoMo2S4,1 Layer,red,solid,open circle markers,complete,29,yes,primary_main_HER,yes,HER,alkaline,1 M aqueous NaOH,RHE,yes,three_electrode_half_cell,lsv,geometric_area,CoMo2S4,candidate,sulfide,"[""Co"", ""Mo"", ""S""]",,fluorine-doped tin oxide,nanosheet,False,True,completed,yes,29,-0.19240506329113924,0.19240506329113924,-9.935675408213758,-0.27214250371103427,Potential (V vs. RHE),V vs. RHE,Current Density (mA cm^-2),mA cm^-2,linear,linear,,
batch2/case129/figure_5__panel_a/curve_1layer_mos2,batch2/case129/figure_5__panel_a,batch2/case129,10.1002/adfm.202103732,https://doi.org/10.1002/adfm.202103732,CoMo2S4 with Superior Conductivity for Electrocatalytic Hydrogen Evolution: Elucidating the Key Role of Co,figure_5,a,2,curve_1layer_mos2,1 Layer MoS2,1 Layer,1 Layer MoS2,1 Layer,1 Layer MoS2,1 Layer,light green,solid,open circle markers,complete,34,yes,primary_main_HER,yes,HER,alkaline,1 M aqueous NaOH,RHE,yes,three_electrode_half_cell,lsv,geometric_area,MoS2,benchmark,sulfide,"[""Mo"", ""S""]",,fluorine-doped tin oxide,nanosheet,False,False,completed,yes,34,-0.36455696202531646,0.19240506329113924,-9.935675408213758,-0.6531420089064821,Potential (V vs. RHE),V vs. RHE,Current Density (mA cm^-2),mA cm^-2,linear,linear,,
batch2/case129/figure_5__panel_a/curve_1layer_cos2,batch2/case129/figure_5__panel_a,batch2/case129,10.1002/adfm.202103732,https://doi.org/10.1002/adfm.202103732,CoMo2S4 with Superior Conductivity for Electrocatalytic Hydrogen Evolution: Elucidating the Key Role of Co,figure_5,a,3,curve_1layer_cos2,1 Layer CoS2,1 Layer,1 Layer CoS2,1 Layer,1 Layer CoS2,1 Layer,orange,solid,open circle markers,complete,36,yes,primary_main_HER,yes,HER,alkaline,1 M aqueous NaOH,RHE,yes,three_electrode_half_cell,lsv,geometric_area,CoS2,benchmark,sulfide,"[""Co"", ""S""]",,fluorine-doped tin oxide,nanosheet,False,False,completed,yes,36,-0.5924050632911393,0.19240506329113924,-9.866402770905493,-0.13359722909450783,Potential (V vs. RHE),V vs. RHE,Current Density (mA cm^-2),mA cm^-2,linear,linear,,
batch2/case129/figure_5__panel_a/curve_6layers_como2s4,batch2/case129/figure_5__panel_a,batch2/case129,10.1002/adfm.202103732,https://doi.org/10.1002/adfm.202103732,CoMo2S4 with Superior Conductivity for Electrocatalytic Hydrogen Evolution: Elucidating the Key Role of Co,figure_5,a,4,curve_6layers_como2s4,6 Layers CoMo2S4,6 Layers,6 Layers CoMo2S4,6 Layers,6 Layers CoMo2S4,6 Layers,purple,dotted,no markers,partial,15,yes,primary_main_HER,no,HER,alkaline,1 M aqueous NaOH,RHE,yes,three_electrode_half_cell,lsv,geometric_area,CoMo2S4,candidate,sulfide,"[""Co"", ""Mo"", ""S""]",,fluorine-doped tin oxide,nanosheet,False,True,completed,no,15,-0.18227848101265823,0.17721518987341772,-9.485403265710046,-0.8955962394854035,Potential (V vs. RHE),V vs. RHE,Current Density (mA cm^-2),mA cm^-2,linear,linear,,
batch2/case129/figure_5__panel_a/curve_6layers_mos2,batch2/case129/figure_5__panel_a,batch2/case129,10.1002/adfm.202103732,https://doi.org/10.1002/adfm.202103732,CoMo2S4 with Superior Conductivity for Electrocatalytic Hydrogen Evolution: Elucidating the Key Role of Co,figure_5,a,5,curve_6layers_mos2,6 Layers MoS2,6 Layers,6 Layers MoS2,6 Layers,6 Layers MoS2,6 Layers,dark green,dashed,no markers,complete,18,yes,primary_main_HER,yes,HER,alkaline,1 M aqueous NaOH,RHE,yes,three_electrode_half_cell,lsv,geometric_area,MoS2,benchmark,sulfide,"[""Mo"", ""S""]",,fluorine-doped tin oxide,nanosheet,False,False,completed,yes,18,-0.5215189873417722,0.19240506329113924,-9.901039089559626,-0.7916872835230085,Potential (V vs. RHE),V vs. RHE,Current Density (mA cm^-2),mA cm^-2,linear,linear,,
batch2/case129/figure_5__panel_a/curve_6layers_cos2,batch2/case129/figure_5__panel_a,batch2/case129,10.1002/adfm.202103732,https://doi.org/10.1002/adfm.202103732,CoMo2S4 with Superior Conductivity for Electrocatalytic Hydrogen Evolution: Elucidating the Key Role of Co,figure_5,a,6,curve_6layers_cos2,6 Layers CoS2,6 Layers,6 Layers CoS2,6 Layers,6 Layers CoS2,6 Layers,brown,dashed,no markers,partial,16,yes,primary_main_HER,no,HER,alkaline,1 M aqueous NaOH,RHE,yes,three_electrode_half_cell,lsv,geometric_area,CoS2,benchmark,sulfide,"[""Co"", ""S""]",,fluorine-doped tin oxide,nanosheet,False,False,completed,no,16,-0.6025316455696202,-0.11139240506329114,-9.901039089559626,-0.757050964868877,Potential (V vs. RHE),V vs. RHE,Current Density (mA cm^-2),mA cm^-2,linear,linear,,
batch2/case131/figure_6__panel_a/curve_red_solid,batch2/case131/figure_6__panel_a,batch2/case131,10.1002/adfm.202105287,https://doi.org/10.1002/adfm.202105287,Controlled Chemical Functionalization toward 3D-2D Carbon Nanohorn-MoS2 Heterostructures with Enhanced Electrocatalytic Activity for Protons Reduction,figure_6,a,1,curve_red_solid,red solid,before 10 000 cycles,red solid,before 10 000 cycles,red solid,before 10 000 cycles,red,solid,no markers,complete,45,yes,primary_main_HER,yes,HER,acidic,N2-saturated aqueous 0.5 M H2SO4,RHE,unclear,three_electrode_half_cell,lsv,geometric_area,material 6,candidate,composite,"[""C"", ""Mo"", ""S""]",carbon nanohorns,glassy carbon,composite,False,False,completed,,45,-0.33808322824716264,0.0477931904161412,-9.851943755169561,-0.15963606286186857,E / V vs. RHE,V vs. RHE,j (mA / cm^2),mA / cm^2,linear,linear,,
batch2/case131/figure_6__panel_a/curve_red_dashed,batch2/case131/figure_6__panel_a,batch2/case131,10.1002/adfm.202105287,https://doi.org/10.1002/adfm.202105287,Controlled Chemical Functionalization toward 3D-2D Carbon Nanohorn-MoS2 Heterostructures with Enhanced Electrocatalytic Activity for Protons Reduction,figure_6,a,2,curve_red_dashed,red dashed,after 10 000 cycles,red dashed,after 10 000 cycles,red dashed,after 10 000 cycles,red,dashed,no markers,partial,26,yes,primary_main_HER,no,HER,acidic,N2-saturated aqueous 0.5 M H2SO4,RHE,unclear,three_electrode_half_cell,lsv,geometric_area,material 6,post_test_same_material,composite,"[""C"", ""Mo"", ""S""]",carbon nanohorns,glassy carbon,composite,False,False,completed,,26,-0.34754098360655733,-0.1867591424968474,-9.886683209263854,-0.4549214226633574,E / V vs. RHE,V vs. RHE,j (mA / cm^2),mA / cm^2,linear,linear,,
batch2/case131/figure_6__panel_a/curve_black_solid,batch2/case131/figure_6__panel_a,batch2/case131,10.1002/adfm.202105287,https://doi.org/10.1002/adfm.202105287,Controlled Chemical Functionalization toward 3D-2D Carbon Nanohorn-MoS2 Heterostructures with Enhanced Electrocatalytic Activity for Protons Reduction,figure_6,a,3,curve_black_solid,black solid,before 10 000 cycles,black solid,before 10 000 cycles,black solid,before 10 000 cycles,black,solid,no markers,complete,28,yes,primary_main_HER,yes,HER,acidic,N2-saturated aqueous 0.5 M H2SO4,RHE,unclear,three_electrode_half_cell,lsv,geometric_area,material 9,candidate,composite,"[""C"", ""Mo"", ""S""]",carbon nanohorns,glassy carbon,composite,False,False,completed,,28,-0.027868852459016418,0.0390920554854981,-9.938792390405293,-0.39239040529363034,E / V vs. RHE,V vs. RHE,j (mA / cm^2),mA / cm^2,linear,linear,,
batch2/case131/figure_6__panel_a/curve_black_dashed,batch2/case131/figure_6__panel_a,batch2/case131,10.1002/adfm.202105287,https://doi.org/10.1002/adfm.202105287,Controlled Chemical Functionalization toward 3D-2D Carbon Nanohorn-MoS2 Heterostructures with Enhanced Electrocatalytic Activity for Protons Reduction,figure_6,a,4,curve_black_dashed,black dashed,after 10 000 cycles,black dashed,after 10 000 cycles,black dashed,after 10 000 cycles,black,dashed,no markers,partial,20,yes,primary_main_HER,no,HER,acidic,N2-saturated aqueous 0.5 M H2SO4,RHE,unclear,three_electrode_half_cell,lsv,geometric_area,material 9,post_test_same_material,composite,"[""C"", ""Mo"", ""S""]",carbon nanohorns,glassy carbon,composite,False,False,completed,,20,-0.038587641866330416,0.013114754098360625,-9.27874276261373,-0.9065343258891638,E / V vs. RHE,V vs. RHE,j (mA / cm^2),mA / cm^2,linear,linear,,
batch2/case131/figure_6__panel_a/curve_gray_solid,batch2/case131/figure_6__panel_a,batch2/case131,10.1002/adfm.202105287,https://doi.org/10.1002/adfm.202105287,Controlled Chemical Functionalization toward 3D-2D Carbon Nanohorn-MoS2 Heterostructures with Enhanced Electrocatalytic Activity for Protons Reduction,figure_6,a,5,curve_gray_solid,gray solid,before 10 000 cycles,gray solid,before 10 000 cycles,gray solid,before 10 000 cycles,gray,solid,no markers,complete,35,yes,primary_main_HER,yes,HER,acidic,N2-saturated aqueous 0.5 M H2SO4,RHE,unclear,three_electrode_half_cell,lsv,geometric_area,Pt/C,benchmark,composite,"[""Pt"", ""C""]",carbon,glassy carbon,composite,True,False,completed,,35,-0.010214375788146306,0.03139974779319038,-9.938792390405293,-0.350703060380479,E / V vs. RHE,V vs. RHE,j (mA / cm^2),mA / cm^2,linear,linear,,
batch2/case131/figure_6__panel_a/curve_gray_dashed,batch2/case131/figure_6__panel_a,batch2/case131,10.1002/adfm.202105287,https://doi.org/10.1002/adfm.202105287,Controlled Chemical Functionalization toward 3D-2D Carbon Nanohorn-MoS2 Heterostructures with Enhanced Electrocatalytic Activity for Protons Reduction,figure_6,a,6,curve_gray_dashed,gray dashed,after 10 000 cycles,gray dashed,after 10 000 cycles,gray dashed,after 10 000 cycles,light gray,dashed,no markers,partial,10,yes,primary_main_HER,no,HER,acidic,N2-saturated aqueous 0.5 M H2SO4,RHE,unclear,three_electrode_half_cell,lsv,geometric_area,Pt/C,post_test_same_material,composite,"[""Pt"", ""C""]",carbon,glassy carbon,composite,True,False,completed,,10,-0.018032786885245913,0.01437578814627992,-9.09114971050455,-0.7363110008271292,E / V vs. RHE,V vs. RHE,j (mA / cm^2),mA / cm^2,linear,linear,,
batch2/case132/figure_4__panel_a/curve_1,batch2/case132/figure_4__panel_a,batch2/case132,10.1002/adfm.202105579,https://doi.org/10.1002/adfm.202105579,Facile Fabrication of Robust Hydrogen Evolution Electrodes under High Current Densities via Pt@Cu Interactions,figure_4,a,1,curve_1,Cu Foam,Cu Foam,Cu Foam,Cu Foam,Cu Foam,Cu Foam,dark blue,solid,no markers,complete,37,yes,primary_main_HER,no,HER,buffered,1 m PBS (1:1 K2HPO4/KH2PO4),RHE,yes,three_electrode_half_cell,lsv,geometric_area,Cu Foam,substrate_control,metal,"[""Cu""]",,copper foam,bulk,False,False,completed,no,37,-0.09889224572004028,0.10000000000000002,-0.8333333333333323,0.043035993740220206,Potential (V vs.RHE),V vs.RHE,Current Density (mA cm^-2),mA cm^-2,linear,linear,,
batch2/case132/figure_4__panel_a/curve_2,batch2/case132/figure_4__panel_a,batch2/case132,10.1002/adfm.202105579,https://doi.org/10.1002/adfm.202105579,Facile Fabrication of Robust Hydrogen Evolution Electrodes under High Current Densities via Pt@Cu Interactions,figure_4,a,2,curve_2,Pt/C@Cu-1,Pt/C@Cu-1,Pt/C@Cu-1,Pt/C@Cu-1,Pt/C@Cu-1,Pt/C@Cu-1,black,solid,no markers,complete,40,yes,primary_main_HER,yes,HER,buffered,1 m PBS (1:1 K2HPO4/KH2PO4),RHE,yes,three_electrode_half_cell,lsv,geometric_area,Pt/C@Cu-1,benchmark,composite,"[""Pt""]",carbon,copper foam,composite,True,False,completed,yes,40,-0.09889224572004028,0.0974823766364552,-16.71752738654147,0.043035993740220206,Potential (V vs.RHE),V vs.RHE,Current Density (mA cm^-2),mA cm^-2,linear,linear,,
batch2/case132/figure_4__panel_a/curve_3,batch2/case132/figure_4__panel_a,batch2/case132,10.1002/adfm.202105579,https://doi.org/10.1002/adfm.202105579,Facile Fabrication of Robust Hydrogen Evolution Electrodes under High Current Densities via Pt@Cu Interactions,figure_4,a,3,curve_3,Pt@Cu-0.1,Pt@Cu-0.1,Pt@Cu-0.1,Pt@Cu-0.1,Pt@Cu-0.1,Pt@Cu-0.1,purple,solid,no markers,partial,33,yes,primary_main_HER,no,HER,buffered,1 m PBS (1:1 K2HPO4/KH2PO4),RHE,yes,three_electrode_half_cell,lsv,geometric_area,Pt@Cu-0.1,candidate,composite,"[""Pt"", ""Cu""]",,copper foam,nanoparticle,True,True,completed,no,33,-0.09889224572004028,0.062235649546827816,-3.3528951486697958,-0.06651017214397385,Potential (V vs.RHE),V vs.RHE,Current Density (mA cm^-2),mA cm^-2,linear,linear,,
batch2/case132/figure_4__panel_a/curve_4,batch2/case132/figure_4__panel_a,batch2/case132,10.1002/adfm.202105579,https://doi.org/10.1002/adfm.202105579,Facile Fabrication of Robust Hydrogen Evolution Electrodes under High Current Densities via Pt@Cu Interactions,figure_4,a,4,curve_4,Pt@Cu-0.3,Pt@Cu-0.3,Pt@Cu-0.3,Pt@Cu-0.3,Pt@Cu-0.3,Pt@Cu-0.3,red,solid,no markers,partial,29,yes,primary_main_HER,no,HER,buffered,1 m PBS (1:1 K2HPO4/KH2PO4),RHE,yes,three_electrode_half_cell,lsv,geometric_area,Pt@Cu-0.3,candidate,composite,"[""Pt"", ""Cu""]",,copper foam,nanoparticle,True,True,completed,no,29,-0.0717019133937563,0.0692849949647533,-29.863067292644757,-0.28560250391236197,Potential (V vs.RHE),V vs.RHE,Current Density (mA cm^-2),mA cm^-2,linear,linear,,
batch2/case132/figure_4__panel_a/curve_5,batch2/case132/figure_4__panel_a,batch2/case132,10.1002/adfm.202105579,https://doi.org/10.1002/adfm.202105579,Facile Fabrication of Robust Hydrogen Evolution Electrodes under High Current Densities via Pt@Cu Interactions,figure_4,a,5,curve_5,Pt@Cu-0.6,Pt@Cu-0.6,Pt@Cu-0.6,Pt@Cu-0.6,Pt@Cu-0.6,Pt@Cu-0.6,green,solid,no markers,complete,33,yes,primary_main_HER,no,HER,buffered,1 m PBS (1:1 K2HPO4/KH2PO4),RHE,yes,three_electrode_half_cell,lsv,geometric_area,Pt@Cu-0.6,candidate,composite,"[""Pt"", ""Cu""]",,copper foam,nanoparticle,True,True,completed,no,33,-0.061631419939577034,0.10000000000000002,-29.863067292644757,0.15258215962441427,Potential (V vs.RHE),V vs.RHE,Current Density (mA cm^-2),mA cm^-2,linear,linear,,
batch2/case132/figure_4__panel_a/curve_6,batch2/case132/figure_4__panel_a,batch2/case132,10.1002/adfm.202105579,https://doi.org/10.1002/adfm.202105579,Facile Fabrication of Robust Hydrogen Evolution Electrodes under High Current Densities via Pt@Cu Interactions,figure_4,a,6,curve_6,Pt@Cu-1,Pt@Cu-1,Pt@Cu-1,Pt@Cu-1,Pt@Cu-1,Pt@Cu-1,orange,solid,no markers,complete,36,yes,primary_main_HER,no,HER,buffered,1 m PBS (1:1 K2HPO4/KH2PO4),RHE,yes,three_electrode_half_cell,lsv,geometric_area,Pt@Cu-1,candidate,composite,"[""Pt"", ""Cu""]",,copper foam,nanoparticle,True,True,completed,no,36,-0.07371601208459214,0.10000000000000002,-29.97261345852895,0.15258215962441427,Potential (V vs.RHE),V vs.RHE,Current Density (mA cm^-2),mA cm^-2,linear,linear,,
batch2/case132/figure_4__panel_c/curve_1,batch2/case132/figure_4__panel_c,batch2/case132,10.1002/adfm.202105579,https://doi.org/10.1002/adfm.202105579,Facile Fabrication of Robust Hydrogen Evolution Electrodes under High Current Densities via Pt@Cu Interactions,figure_4,c,1,curve_1,1st Pt/C@Cu-1,1st Pt/C@Cu-1,1st Pt/C@Cu-1,1st Pt/C@Cu-1,1st Pt/C@Cu-1,1st Pt/C@Cu-1,gray,solid,filled circle markers,complete,36,yes,primary_main_HER,yes,HER,buffered,1 M PBS (phosphate-buffered solution; 1:1 K2HPO4/KH2PO4),RHE,partial,three_electrode_half_cell,lsv,geometric_area,Pt/C@Cu-1,benchmark,composite,"[""Pt"", ""Cu""]",carbon,Cu foam,nanoparticle,True,True,completed,yes,36,-0.6498293515358362,-0.09920364050056882,-980.952380952381,-3.1746031746031744,Potential,V vs. RHE,Current Density,mA cm^-2,linear,linear,,
batch2/case132/figure_4__panel_c/curve_2,batch2/case132/figure_4__panel_c,batch2/case132,10.1002/adfm.202105579,https://doi.org/10.1002/adfm.202105579,Facile Fabrication of Robust Hydrogen Evolution Electrodes under High Current Densities via Pt@Cu Interactions,figure_4,c,2,curve_2,1000th Pt/C@Cu-1,1000th Pt/C@Cu-1,1000th Pt/C@Cu-1,1000th Pt/C@Cu-1,1000th Pt/C@Cu-1,1000th Pt/C@Cu-1,black,solid,open circle markers,complete,61,yes,primary_main_HER,yes,HER,buffered,1 M PBS (phosphate-buffered solution; 1:1 K2HPO4/KH2PO4),RHE,partial,three_electrode_half_cell,lsv,geometric_area,Pt/C@Cu-1,post_test_same_material,composite,"[""Pt"", ""Cu""]",carbon,Cu foam,nanoparticle,True,True,completed,yes,61,-0.9751990898748578,0.1711035267349261,-968.2539682539682,3.1746031746031744,Potential,V vs. RHE,Current Density,mA cm^-2,linear,linear,,
batch2/case132/figure_4__panel_c/curve_3,batch2/case132/figure_4__panel_c,batch2/case132,10.1002/adfm.202105579,https://doi.org/10.1002/adfm.202105579,Facile Fabrication of Robust Hydrogen Evolution Electrodes under High Current Densities via Pt@Cu Interactions,figure_4,c,3,curve_3,1st Pt@Cu-0.3,1st Pt@Cu-0.3,1st Pt@Cu-0.3,1st Pt@Cu-0.3,1st Pt@Cu-0.3,1st Pt@Cu-0.3,red,solid,filled circle markers,complete,43,yes,primary_main_HER,yes,HER,buffered,1 M PBS (phosphate-buffered solution; 1:1 K2HPO4/KH2PO4),RHE,partial,three_electrode_half_cell,lsv,geometric_area,Pt@Cu-0.3,candidate,composite,"[""Pt"", ""Cu""]",,Cu foam,nanoparticle,True,True,completed,yes,43,-0.43959044368600686,0.10602957906712177,-987.3015873015873,3.1746031746031744,Potential,V vs. RHE,Current Density,mA cm^-2,linear,linear,,
batch2/case132/figure_4__panel_c/curve_4,batch2/case132/figure_4__panel_c,batch2/case132,10.1002/adfm.202105579,https://doi.org/10.1002/adfm.202105579,Facile Fabrication of Robust Hydrogen Evolution Electrodes under High Current Densities via Pt@Cu Interactions,figure_4,c,4,curve_4,1000th Pt@Cu-0.3,1000th Pt@Cu-0.3,1000th Pt@Cu-0.3,1000th Pt@Cu-0.3,1000th Pt@Cu-0.3,1000th Pt@Cu-0.3,red,solid,open circle markers,partial,30,yes,primary_main_HER,no,HER,buffered,1 M PBS (phosphate-buffered solution; 1:1 K2HPO4/KH2PO4),RHE,partial,three_electrode_half_cell,lsv,geometric_area,Pt@Cu-0.3,post_test_same_material,composite,"[""Pt"", ""Cu""]",,Cu foam,nanoparticle,True,True,completed,no,30,-0.47683276450511947,-0.146307167235495,-984.8888888888889,-31.238095238095237,Potential,V vs. RHE,Current Density,mA cm^-2,linear,linear,,
batch2/case133/figure_5__panel_a/curve_1,batch2/case133/figure_5__panel_a,batch2/case133,10.1002/adfm.202106147,https://doi.org/10.1002/adfm.202106147,Fabrication of Polyoxometalate Anchored Zinc Cobalt Sulfide Nanowires as a Remarkable Bifunctional Electrocatalyst for Overall Water Splitting,figure_5,a,1,curve_1,Ni foam (bare),Ni foam (bare),Ni foam (bare),Ni foam (bare),Ni foam (bare),Ni foam (bare),black,solid,none,complete,33,yes,primary_main_HER,ambiguous,HER,alkaline,N2-saturated 1.0 M KOH electrolyte,RHE,yes,three_electrode_half_cell,lsv,geometric_area,Ni foam (bare),substrate_control,metal,"[""Ni""]",,Ni foam,bulk,False,False,completed,ambiguous,33,-0.47732308544522917,-0.012013571527489181,-55.614266842800525,0.1321003963011889,Potential,V vs RHE,J,mA cm^-2,linear,linear,,
batch2/case133/figure_5__panel_a/curve_2,batch2/case133/figure_5__panel_a,batch2/case133,10.1002/adfm.202106147,https://doi.org/10.1002/adfm.202106147,Fabrication of Polyoxometalate Anchored Zinc Cobalt Sulfide Nanowires as a Remarkable Bifunctional Electrocatalyst for Overall Water Splitting,figure_5,a,2,curve_2,ZnCo DHNWs,ZnCo DHNWs,ZnCo DHNWs,ZnCo DHNWs,ZnCo DHNWs,ZnCo DHNWs,bright red,solid,none,complete,32,yes,primary_main_HER,yes,HER,alkaline,N2-saturated 1.0 M KOH electrolyte,RHE,yes,three_electrode_half_cell,lsv,geometric_area,ZnCo DHNWs,candidate,hydroxide,"[""Zn"", ""Co""]",,Ni foam,nanowire,False,True,completed,yes,32,-0.47732308544522917,-0.026554493837418557,-71.99471598414794,0.1321003963011889,Potential,V vs RHE,J,mA cm^-2,linear,linear,,
batch2/case133/figure_5__panel_a/curve_3,batch2/case133/figure_5__panel_a,batch2/case133,10.1002/adfm.202106147,https://doi.org/10.1002/adfm.202106147,Fabrication of Polyoxometalate Anchored Zinc Cobalt Sulfide Nanowires as a Remarkable Bifunctional Electrocatalyst for Overall Water Splitting,figure_5,a,3,curve_3,ZnCoS NWs,ZnCoS NWs,ZnCoS NWs,ZnCoS NWs,ZnCoS NWs,ZnCoS NWs,dark blue,solid,none,partial,28,yes,primary_main_HER,no,HER,alkaline,N2-saturated 1.0 M KOH electrolyte,RHE,yes,three_electrode_half_cell,lsv,geometric_area,ZnCoS NWs,candidate,sulfide,"[""Zn"", ""Co"", ""S""]",,Ni foam,nanowire,False,True,completed,no,28,-0.47732308544522917,-0.08471818307713605,-70.67371202113605,-0.9247027741083222,Potential,V vs RHE,J,mA cm^-2,linear,linear,,
batch2/case133/figure_5__panel_a/curve_4,batch2/case133/figure_5__panel_a,batch2/case133,10.1002/adfm.202106147,https://doi.org/10.1002/adfm.202106147,Fabrication of Polyoxometalate Anchored Zinc Cobalt Sulfide Nanowires as a Remarkable Bifunctional Electrocatalyst for Overall Water Splitting,figure_5,a,4,curve_4,POM@ZnCoS NWs,POM@ZnCoS NWs,POM@ZnCoS NWs,POM@ZnCoS NWs,POM@ZnCoS NWs,POM@ZnCoS NWs,dark maroon,solid,none,partial,23,yes,primary_main_HER,no,HER,alkaline,N2-saturated 1.0 M KOH electrolyte,RHE,yes,three_electrode_half_cell,lsv,geometric_area,POM@ZnCoS NWs,candidate,composite,"[""Zn"", ""Co"", ""S"", ""W"", ""P"", ""O""]",,Ni foam,composite,False,True,completed,no,23,-0.47005262429026445,-0.1574227946267829,-69.88110964332893,-8.850726552179657,Potential,V vs RHE,J,mA cm^-2,linear,linear,,
