case_rel_path,figure_id,panel_id,curve_label,paper_title,figure6_group,both_better_global,both_better_and_widens,enrich_reported_material_name,enrich_material_class,active_elements,precious_elements,support_material,substrate_material,delta_eta10_mV,delta_eta50_mV,gap_widening_eta50_minus_eta10_mV,condition_alkaline,pm_containing,alkaline_PM_interaction,motif_alloy_class,Pt_containing,Ir_containing,Ru_containing,Pd_containing,motif_carbon_support,motif_chalcogen,motif_selenide_telluride,motif_phosphide,motif_oxide_hydroxide,motif_single_atom,motif_array_or_foam_architecture,PM_plus_oxophilic_partner,Pt_plus_partner,Ru_plus_partner,Pt_alloy_or_multimetal,Ru_chalcogen,multi_metal,has_oxophilic_partner,element_Ni,element_Mo,element_Co,element_Fe,element_P,element_S,element_Se,element_Te,dataset,manual_elements,manual_pm_elements,manual_nonpm_metal_partners,manual_tm_oxophilic_partners,manual_main_group_partners,manual_pm_core,manual_partner_type,manual_identity_family,manual_is_alloy_or_metallic_glass,manual_is_single_atom_or_site_isolated,manual_has_carbon_support,manual_has_oxide_hydroxide_interface,manual_has_chalcogenide,manual_has_phosphide,manual_has_carbide_boride_nitride,manual_pm_count,manual_nonpm_metal_partner_count,audit_strict_subfamily,audit_confidence,audit_issue_flag,audit_note,audit_elements_compact,audit_pm_compact,analysis_dataset,eta10_good,eta50_good,transition_class_strict,both_better,alkaline_pm_branch
batch2/case18,figure_5,a,IV,Cobalt-Doping in Molybdenum-Carbide Nanowires Toward Efficient Electrocatalytic Hydrogen Evolution,Alkaline non-PM,False,False,Co-Mo2C-0.035,carbide,"{'Co', 'Mo', 'C'}",[],,glassy carbon,162.88724489795916,142.07142857142856,-20.81581632653061,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,False,False,False,False,False,AB,"C,Co,Mo",,"Co,Mo","Co,Mo",C,non-PM,no PM,non-PM other,False,False,True,False,False,False,True,0,2,non-PM residual/unclear,low,residual_family;coarse_or_residual_label,"Subfamily inferred from catalyst label, elements, material class, support/substrate metadata.","C,Co,Mo",,AB,False,False,neither,False,
batch2/case18,figure_5,a,V,Cobalt-Doping in Molybdenum-Carbide Nanowires Toward Efficient Electrocatalytic Hydrogen Evolution,Alkaline non-PM,False,False,Co-Mo2C-0.049,carbide,"{'Co', 'Mo', 'C'}",[],,glassy carbon,192.0702380952381,179.5839285714286,-12.486309523809496,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,False,False,False,False,False,AB,"C,Co,Mo",,"Co,Mo","Co,Mo",C,non-PM,no PM,non-PM other,False,False,True,False,False,False,True,0,2,non-PM residual/unclear,low,residual_family;coarse_or_residual_label,"Subfamily inferred from catalyst label, elements, material class, support/substrate metadata.","C,Co,Mo",,AB,False,False,neither,False,
batch2/case187,figure_4,e,Fe-CoP/HPFs,Rational Design of Transition Metal Phosphide-Based Electrocatalysts for Hydrogen Evolution,Alkaline non-PM,False,False,Fe-CoP/HPFs,phosphide,"{'Co', 'P', 'Fe'}",[],,,139.72459103196502,130.73805113872834,-8.986539893236682,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,True,True,False,False,False,AB,"Co,Fe,P",,"Co,Fe","Co,Fe",P,non-PM,no PM,non-PM phosphide,False,False,False,False,False,True,False,0,2,non-PM phosphide-containing,medium,ok,"Subfamily inferred from catalyst label, elements, material class, support/substrate metadata.","Co,Fe,P",,AB,False,False,neither,False,
batch2/case187,figure_4,e,Mn-CoP/HPFs,Rational Design of Transition Metal Phosphide-Based Electrocatalysts for Hydrogen Evolution,Alkaline non-PM,False,False,Mn-CoP/HPFs,phosphide,"{'Co', 'Mn', 'P'}",[],,,120.2238624736744,121.34452727667444,1.1206648030000397,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,True,False,False,False,AB,"Co,Mn,P",,"Co,Mn","Co,Mn",P,non-PM,no PM,non-PM phosphide,False,False,False,False,False,True,False,0,2,non-PM phosphide-containing,medium,ok,"Subfamily inferred from catalyst label, elements, material class, support/substrate metadata.","Co,Mn,P",,AB,False,False,neither,False,
batch2/case187,figure_4,e,Ni-CoP/HPFs,Rational Design of Transition Metal Phosphide-Based Electrocatalysts for Hydrogen Evolution,Alkaline non-PM,False,False,Ni-CoP/HPFs,phosphide,"{'Co', 'Ni', 'P'}",[],,,59.01099870876647,54.176072234763,-4.834926474003467,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False,True,False,True,False,False,False,AB,"Co,Ni,P",,"Co,Ni","Co,Ni",P,non-PM,no PM,non-PM phosphide,False,False,False,False,False,True,False,0,2,non-PM phosphide-containing,medium,ok,"Subfamily inferred from catalyst label, elements, material class, support/substrate metadata.","Co,Ni,P",,AB,False,False,neither,False,
batch2/case187,figure_4,h,W-CoP NAs/CC,Rational Design of Transition Metal Phosphide-Based Electrocatalysts for Hydrogen Evolution,Alkaline non-PM,False,False,W-CoP NAs/CC,phosphide,"{'Co', 'W', 'P'}",[],,carbon cloth,48.42269846968978,50.40305285732309,1.9803543876333125,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,True,False,False,False,AB,"Co,P,W",,"Co,W","Co,W",P,non-PM,no PM,non-PM phosphide,False,False,True,False,False,True,False,0,2,non-PM phosphide-containing,medium,ok,"Subfamily inferred from catalyst label, elements, material class, support/substrate metadata.","Co,P,W",,AB,False,False,neither,False,
batch2/case187,figure_5,i,Co$_2$Fe-P,Rational Design of Transition Metal Phosphide-Based Electrocatalysts for Hydrogen Evolution,Alkaline non-PM,False,False,Co2Fe-P,phosphide,"{'Co', 'P', 'Fe'}",[],,,136.52749116871257,127.370847981535,-9.156643187177565,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,True,True,False,False,False,AB,"Co,Fe,P",,"Co,Fe","Co,Fe",P,non-PM,no PM,non-PM phosphide,False,False,False,False,False,True,False,0,2,non-PM phosphide-containing,medium,ok,"Subfamily inferred from catalyst label, elements, material class, support/substrate metadata.","Co,Fe,P",,AB,False,False,neither,False,
batch2/case187,figure_6,m,Mn-Ni2P/NF,Rational Design of Transition Metal Phosphide-Based Electrocatalysts for Hydrogen Evolution,Alkaline non-PM,False,False,Mn-Ni2P/NF,phosphide,"{'Ni', 'Mn', 'P'}",[],nickel foam,nickel foam,56.107954545454525,119.31235720298224,63.20440265752772,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True,True,False,False,False,True,False,False,False,AB,"Mn,Ni,P",,"Mn,Ni","Mn,Ni",P,non-PM,no PM,non-PM phosphide,False,False,False,False,False,True,False,0,2,non-PM phosphide-containing,medium,ok,"Subfamily inferred from catalyst label, elements, material class, support/substrate metadata.","Mn,Ni,P",,AB,False,False,neither,False,
batch2/case187,figure_6,m,Ni2P/NF,Rational Design of Transition Metal Phosphide-Based Electrocatalysts for Hydrogen Evolution,Alkaline non-PM,False,False,Ni2P/NF,phosphide,"{'Ni', 'P'}",[],nickel foam,nickel foam,67.70833333333334,150.02086693263166,82.31253359929832,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,AB,"Ni,P",,Ni,Ni,P,non-PM,no PM,non-PM phosphide,False,False,False,False,False,True,False,0,1,non-PM phosphide-containing,medium,ok,"Subfamily inferred from catalyst label, elements, material class, support/substrate metadata.","Ni,P",,AB,False,False,neither,False,
batch2/case187,figure_6,m,V-Ni2P/NF,Rational Design of Transition Metal Phosphide-Based Electrocatalysts for Hydrogen Evolution,Alkaline non-PM,False,False,V-Ni2P/NF,phosphide,"{'Ni', 'P'}",[],nickel foam,nickel foam,44.34974747474747,85.87395115172896,41.52420367698149,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,AB,"Ni,P",,Ni,Ni,P,non-PM,no PM,non-PM phosphide,False,False,False,False,False,True,False,0,1,non-PM phosphide-containing,medium,ok,"Subfamily inferred from catalyst label, elements, material class, support/substrate metadata.","Ni,P",,AB,False,False,neither,False,
batch2/case192,figure_4,a,Co3O4,A General Self-Assembly Induced Strategy for Synthesizing 2D Ultrathin Cobalt-Based Compounds Toward Optimizing Hydrogen Evolution Catalysis,Alkaline non-PM,False,False,Co3O4,oxide,"{'Co', 'O'}",[],,glassy carbon,270.11856731439866,385.310972827867,115.19240551346832,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,AB,"Co,O",,Co,Co,O,non-PM,no PM,non-PM oxide/hydroxide/nitride,False,False,True,True,False,False,False,0,1,non-PM oxide/hydroxide/nitride-containing,medium,ok,"Subfamily inferred from catalyst label, elements, material class, support/substrate metadata.","Co,O",,AB,False,False,neither,False,
batch2/case192,figure_4,a,CoP,A General Self-Assembly Induced Strategy for Synthesizing 2D Ultrathin Cobalt-Based Compounds Toward Optimizing Hydrogen Evolution Catalysis,Alkaline non-PM,False,False,CoP,phosphide,"{'Co', 'P'}",[],,glassy carbon,114.94436332102896,132.44237416852474,17.498010847495777,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,AB,"Co,P",,Co,Co,P,non-PM,no PM,non-PM phosphide,False,False,True,False,False,True,False,0,1,non-PM phosphide-containing,medium,ok,"Subfamily inferred from catalyst label, elements, material class, support/substrate metadata.","Co,P",,AB,False,False,neither,False,
batch2/case192,figure_4,a,CoS2,A General Self-Assembly Induced Strategy for Synthesizing 2D Ultrathin Cobalt-Based Compounds Toward Optimizing Hydrogen Evolution Catalysis,Alkaline non-PM,False,False,CoS2,sulfide,"{'Co', 'S'}",[],,glassy carbon,250.42965217362288,316.46311760861204,66.03346543498915,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,AB,"Co,S",,Co,Co,S,non-PM,no PM,non-PM chalcogenide,False,False,True,False,True,False,False,0,1,non-PM chalcogenide-containing,medium,ok,"Subfamily inferred from catalyst label, elements, material class, support/substrate metadata.","Co,S",,AB,False,False,neither,False,
batch2/case197,figure_3,a,CoBDC/MXene,Electronic Modulation of Metal–Organic Frameworks by Interfacial Bridging for Efficient pH-Universal Hydrogen Evolution,Alkaline non-PM,False,False,CoBDC/MXene,composite,"{'Co', 'Ti'}",[],MXene (Ti3C2Tx),,6.644830717343371,9.789090121245408,3.144259403902037,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,AB,"Co,Ti",,"Co,Ti","Co,Ti",,non-PM,no PM,non-PM other,False,False,False,False,False,False,False,0,2,non-PM residual/unclear,low,residual_family;coarse_or_residual_label,"Subfamily inferred from catalyst label, elements, material class, support/substrate metadata.","Co,Ti",,AB,False,False,neither,False,
batch2/case202,figure_4,a,MoS2,"Construction of Ru, O Co-Doping MoS2 for Hydrogen Evolution Reaction Electrocatalyst and Surface-Enhanced Raman Scattering Substrate: High-Performance, Recyclable, and Durability Improvement",Alkaline non-PM,False,False,MoS2,sulfide,"{'Mo', 'S'}",[],,,246.9647944647945,312.7692986026319,65.80450413783745,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,AB,"Mo,S",,Mo,Mo,S,non-PM,no PM,non-PM chalcogenide,False,False,False,False,True,False,False,0,1,non-PM chalcogenide-containing,medium,ok,"Subfamily inferred from catalyst label, elements, material class, support/substrate metadata.","Mo,S",,AB,False,False,neither,False,
batch2/case220,figure_5,a,Control-HEA (422),Complementary Functions of Vanadium in Boosting Electrocatalytic Activity of CuCoNiFeMn High-Entropy Alloy for Water Splitting,Alkaline non-PM,False,False,Control-HEA,alloy,"{'Fe', 'Mn', 'Cu', 'Co', 'Ni'}",[],,pressed HEA pellet,237.3974854932302,212.00132978723408,-25.396155705996108,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,True,False,False,False,False,AB,"Co,Cu,Fe,Mn,Ni",,"Co,Cu,Fe,Mn,Ni","Co,Cu,Fe,Mn,Ni",,non-PM,no PM,non-PM other,True,False,False,False,False,False,False,0,5,non-PM residual/unclear,low,residual_family;coarse_or_residual_label,"Subfamily inferred from catalyst label, elements, material class, support/substrate metadata.","Co,Cu,Fe,Mn,Ni",,AB,False,False,neither,False,
batch2/case220,figure_5,a,V0.5-HEA (344),Complementary Functions of Vanadium in Boosting Electrocatalytic Activity of CuCoNiFeMn High-Entropy Alloy for Water Splitting,Alkaline non-PM,False,False,V0.5-HEA,alloy,"{'Fe', 'V', 'Mn', 'Cu', 'Co', 'Ni'}",[],,pressed HEA pellet,175.30116576925093,127.57914378860671,-47.7220219806442,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,True,False,False,False,False,AB,"Co,Cu,Fe,Mn,Ni,V",,"Co,Cu,Fe,Mn,Ni,V","Co,Cu,Fe,Mn,Ni,V",,non-PM,no PM,non-PM other,True,False,False,False,False,False,False,0,6,non-PM residual/unclear,low,residual_family;coarse_or_residual_label,"Subfamily inferred from catalyst label, elements, material class, support/substrate metadata.","Co,Cu,Fe,Mn,Ni,V",,AB,False,False,neither,False,
batch2/case220,figure_5,a,V1.0-HEA (250 mV),Complementary Functions of Vanadium in Boosting Electrocatalytic Activity of CuCoNiFeMn High-Entropy Alloy for Water Splitting,Alkaline non-PM,False,False,V1.0-HEA,alloy,"{'Fe', 'V', 'Mn', 'Cu', 'Co', 'Ni'}",[],,pressed HEA pellet,-81.27272727272725,34.44148936170214,115.7142166344294,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,True,False,False,False,False,AB,"Co,Cu,Fe,Mn,Ni,V",,"Co,Cu,Fe,Mn,Ni,V","Co,Cu,Fe,Mn,Ni,V",,non-PM,no PM,non-PM other,True,False,False,False,False,False,False,0,6,non-PM residual/unclear,low,residual_family;coarse_or_residual_label,"Subfamily inferred from catalyst label, elements, material class, support/substrate metadata.","Co,Cu,Fe,Mn,Ni,V",,AB,True,False,eta10-only,False,
batch2/case232,figure_4,a,F-NiO/Ni@C,Fluorinated Ni-O-C Heterogeneous Catalyst for Efficient Urea-Assisted Hydrogen Production,Alkaline non-PM,False,False,F-NiO/Ni@C,composite,"{'F', 'C', 'Ni', 'O'}",[],carbon,nickel foam,17.431588241842014,28.281623450247626,10.850035208405608,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,AB,"C,F,Ni,O",,Ni,Ni,"C,O",non-PM,no PM,non-PM oxide/hydroxide/nitride,False,False,True,True,False,False,False,0,1,non-PM oxide/hydroxide/nitride-containing,medium,ok,"Subfamily inferred from catalyst label, elements, material class, support/substrate metadata.","C,F,Ni,O",,AB,False,False,neither,False,
batch2/case240,figure_4,a,Ni3N-CeO2/NF,Ni3N-CeO2 Heterostructure Bifunctional Catalysts for Electrochemical Water Splitting,Alkaline non-PM,True,True,Ni3N-CeO2/NF,composite,"{'Ce', 'N', 'Ni', 'O'}",[],,nickel foam,-11.87434605932307,-13.509273568284229,-1.6349275089611588,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,AB,"Ce,N,Ni,O",,"Ce,Ni","Ce,Ni","N,O",non-PM,no PM,non-PM oxide/hydroxide/nitride,False,False,False,True,False,False,False,0,2,non-PM oxide/hydroxide/nitride-containing,medium,ok,"Subfamily inferred from catalyst label, elements, material class, support/substrate metadata.","Ce,N,Ni,O",,AB,True,True,both-better,True,
batch2/case244,figure_3,a,MoNi/NiMoOx,Hierarchical Crystalline/Amorphous Heterostructure MoNi/NiMoOx for Electrochemical Hydrogen Evolution with Industry-Level Activity and Stability,Alkaline non-PM,True,False,MoNi/NiMoOx,composite,"{'Mo', 'Ni'}",[],NiMoOx,nickel foam,-22.879718053660863,-9.608263496394464,13.2714545572664,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,True,False,False,False,False,False,False,AB,"Mo,Ni",,"Mo,Ni","Mo,Ni",,non-PM,no PM,non-PM other,False,False,False,False,False,False,False,0,2,non-PM residual/unclear,low,residual_family;coarse_or_residual_label,"Subfamily inferred from catalyst label, elements, material class, support/substrate metadata.","Mo,Ni",,AB,True,True,both-better,True,
batch2/case247,figure_4,a,Co@NiMoO-Ni/NF,General Formation of Interfacial Assembled Hierarchical Micro-Nano Arrays for Biomass Upgrading-Coupled Hydrogen Production,Alkaline non-PM,False,False,Co@NiMoO-Ni/NF,composite,"{'Co', 'Mo', 'Ni', 'O'}",[],,Ni foam,11.53402537485583,12.399077277970015,0.8650519031141854,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,AB,"Co,Mo,Ni,O",,"Co,Mo,Ni","Co,Mo,Ni",O,non-PM,no PM,non-PM oxide/hydroxide/nitride,False,False,False,True,False,False,False,0,3,non-PM oxide/hydroxide/nitride-containing,medium,ok,"Subfamily inferred from catalyst label, elements, material class, support/substrate metadata.","Co,Mo,Ni,O",,AB,False,False,neither,False,
batch2/case275,figure_2,a,Ni0.9Cu0.1Mo,Accelerating Hydrogen Desorption of Nickel Molybdenum Cathode via Copper Modulation for Pure-Water-Fed Hydroxide Exchange Membrane Electrolyzer,Alkaline non-PM,True,True,Ni0.9Cu0.1Mo,composite,"{'Mo', 'Ni', 'Cu'}",[],,,-5.016971966992454,-19.30561245391233,-14.288640486919878,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False,False,AB,"Cu,Mo,Ni",,"Cu,Mo,Ni","Cu,Mo,Ni",,non-PM,no PM,non-PM other,False,False,False,False,False,False,False,0,3,non-PM residual/unclear,low,residual_family;coarse_or_residual_label,"Subfamily inferred from catalyst label, elements, material class, support/substrate metadata.","Cu,Mo,Ni",,AB,True,True,both-better,True,
batch2/case71,figure_3,a,MoS2/CoNi2S4,Kinetic-Oriented Construction of MoS2 Synergistic Interface to Boost pH-Universal Hydrogen Evolution,Alkaline non-PM,False,False,MoS2/CoNi2S4,composite,"{'Co', 'Mo', 'S', 'Ni'}",[],,,34.614443084455274,5.140758873929016,-29.47368421052625,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,False,True,False,False,AB,"Co,Mo,Ni,S",,"Co,Mo,Ni","Co,Mo,Ni",S,non-PM,no PM,non-PM chalcogenide,False,False,False,False,True,False,False,0,3,non-PM chalcogenide-containing,medium,ok,"Subfamily inferred from catalyst label, elements, material class, support/substrate metadata.","Co,Mo,Ni,S",,AB,False,False,neither,False,
